tweet_id,date,year,month,tweet_text,sentiment_text,text_clean,word_count,topics,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,model_confidence,sentiment
1294845489540730883,2020-08-16,2020,2020-08,{{USERNAME}} 2 minutes watching #Suga fight live. I get the hype.,@user 2 minutes watching #Suga fight live. I get the hype.,minutes watching suga fight live i get the hype,9,Celebrity & Pop Culture|Film Tv & Video|Sports,0.0048035434,0.28064907,0.7145474,0.70974386,0.7145474,Positive
1416879888611618828,2021-07-18,2021,2021-07,"I called to change my departure time by a few hours, {@americanair@} supervisor was extremely rude and belittling me, and hung up on me. Worst experience ever","I called to change my departure time by a few hours, @user supervisor was extremely rude and belittling me, and hung up on me. Worst experience ever",i called to change my departure time by a few hours supervisor was extremely rude and belittling me and hung up on me worst experience ever,26,Diaries & Daily Life|Travel & Adventure,0.9498915,0.045746587,0.0043618125,-0.9455297,0.9498915,Negative
1202163920250654720,2019-12-04,2019,2019-12,"X1, Let s fly high!! #MAMAVOTE #x1 {{USERNAME}} {@X1members@}","X1, Let s fly high!! #MAMAVOTE #x1 @user @user",x let s fly high mamavote x,7,Music,0.0026519115,0.06122073,0.9361273,0.9334754,0.9361273,Positive
1246915406633349123,2020-04-05,2020,2020-04,"Dear {{USERNAME}} , Please prepare for life after 2024 cos {@Nana Akufo Addo@} has already used Corona Virus to win 2020 hands down in the first round. He has shown complete leadership during these crises. Thank you #COVID2019Ghana","Dear @user , Please prepare for life after 2024 cos @user has already used Corona Virus to win 2020 hands down in the first round. He has shown complete leadership during these crises. Thank you #COVID2019Ghana",dear please prepare for life after cos has already used corona virus to win hands down in the first round he has shown complete leadership during these crises thank you covid ghana,32,News & Social Concern,0.035309438,0.19707462,0.7676159,0.7323065,0.7676159,Positive
1198747962630901760,2019-11-24,2019,2019-11,"Fellas no joking, why don t the Steelers look to pick up Minnesota s Jake Browning off their practice squad? He looks better than both Mason & Duck {@Andrew Stockey@} {@Guy Junker@}","Fellas no joking, why don t the Steelers look to pick up Minnesota s Jake Browning off their practice squad? He looks better than both Mason & Duck @user @user",fellas no joking why don t the steelers look to pick up minnesota s jake browning off their practice squad he looks better than both mason duck,27,Sports,0.088759564,0.6210607,0.2901797,0.20142013,0.6210607,Neutral
1274065026127552512,2020-06-19,2020,2020-06,"President Trump brought Juneteenth to National attention the same way that Russia brought Crimea to world attention. And, {@Jen Psaki@} , the ends (awareness of Juneteenth) do NOT justify the means (Steve Miller’s cynicism). We know about Juneteenth & Tulsa out of resistance to you.","President Trump brought Juneteenth to National attention the same way that Russia brought Crimea to world attention. And, @user , the ends (awareness of Juneteenth) do NOT justify the means (Steve Miller’s cynicism). We know about Juneteenth & Tulsa out of resistance to you.",president trump brought juneteenth to national attention the same way that russia brought crimea to world attention and the ends awareness of juneteenth do not justify the means steve miller s cynicism we know about juneteenth tulsa out of resistance to you,42,News & Social Concern,0.33070657,0.60705274,0.06224067,-0.2684659,0.60705274,Neutral
1274793128331968513,2020-06-21,2020,2020-06,Love this!! Group of Black Women Leaders Launches a Scholarship For Young Women Like Them {{URL}} Proud of #BWISE {{USERNAME}},Love this!! Group of Black Women Leaders Launches a Scholarship For Young Women Like Them http Proud of #BWISE @user,love this group of black women leaders launches a scholarship for young women like them proud of bwise,18,Business & Entrepreneurs|Learning & Educational|News & Social Concern|Youth & Student Life,0.0022102292,0.011029667,0.98676,0.9845498,0.98676,Positive
1319543290518265857,2020-10-23,2020,2020-10,"Til dig, {{USERNAME}} This suggests there may be an untapped market for bundled news subscriptions in the UK. But at the Spotify price point, it would not be enough to pay the bills on its own.” {{URL}}","Til dig, @user This suggests there may be an untapped market for bundled news subscriptions in the UK. But at the Spotify price point, it would not be enough to pay the bills on its own.” http",til dig this suggests there may be an untapped market for bundled news subscriptions in the uk but at the spotify price point it would not be enough to pay the bills on its own,35,Music|News & Social Concern,0.12825806,0.8190833,0.05265863,-0.07559943,0.8190833,Neutral
1262044461934219265,2020-05-17,2020,2020-05,"The Simpsons, during its golden era, was one of the best and most influential shows ever. Here s a guide for anyone looking to watch for the first time... {{URL}} {{USERNAME}}","The Simpsons, during its golden era, was one of the best and most influential shows ever. Here s a guide for anyone looking to watch for the first time... http @user",the simpsons during its golden era was one of the best and most influential shows ever here s a guide for anyone looking to watch for the first time,29,Film Tv & Video,0.002576681,0.025824925,0.9715983,0.9690216,0.9715983,Positive
1409088386187464708,2021-06-27,2021,2021-06,"tgck for {{USERNAME}} ! The difference in beliefs makes all the distinction in life and death, sometimes, and Ochako cannot be bothered to understand that now as Himiko coughs and tells her to leave, a sad, love-etched smile on her face, because Ochako doesn t want to leave.","tgck for @user ! The difference in beliefs makes all the distinction in life and death, sometimes, and Ochako cannot be bothered to understand that now as Himiko coughs and tells her to leave, a sad, love-etched smile on her face, because Ochako doesn t want to leave.",tgck for the difference in beliefs makes all the distinction in life and death sometimes and ochako cannot be bothered to understand that now as himiko coughs and tells her to leave a sad love etched smile on her face because ochako doesn t want to leave,47,Arts & Culture,0.7944346,0.19028857,0.015276908,-0.7791577,0.7944346,Negative
1193555498060021760,2019-11-10,2019,2019-11,"remember to balance the interactions everyone! it’s clear that because exo has more followers, they’re automatically going to receive more likes/rts. so the only way to combat that is to comment more on x-exo’s posts! please make sure to reply to —> {@EXOonearewe@} #EXODEUX","remember to balance the interactions everyone! it’s clear that because exo has more followers, they’re automatically going to receive more likes/rts. so the only way to combat that is to comment more on x-exo’s posts! please make sure to reply to —> @user #EXODEUX",remember to balance the interactions everyone it s clear that because exo has more followers they re automatically going to receive more likes rts so the only way to combat that is to comment more on x exo s posts please make sure to reply to exodeux,47,Other Hobbies,0.26725835,0.6490007,0.08374096,-0.1835174,0.6490007,Neutral
1197781492887252992,2019-11-22,2019,2019-11,"“I know what I heard.Whether my opponent s comment was born out of frustration or ignorance,I cannot say.But his actions do not excuse my lack of restraint in the moment, and I truly regret the impact this has had on the league,the Browns and our devoted fans.”@MylesLGarrett ❤️","“I know what I heard.Whether my opponent s comment was born out of frustration or ignorance,I cannot say.But his actions do not excuse my lack of restraint in the moment, and I truly regret the impact this has had on the league,the Browns and our devoted fans.”@user ❤️",i know what i heard whether my opponent s comment was born out of frustration or ignorance i cannot say but his actions do not excuse my lack of restraint in the moment and i truly regret the impact this has had on the league the browns and our devoted fans,51,Sports,0.78930366,0.1918924,0.018803937,-0.7704997,0.78930366,Negative
1180934127257817088,2019-10-06,2019,2019-10,"Yo {{USERNAME}} , can you kick field goals? {@New England Patriots@} {{USERNAME}}","Yo @user , can you kick field goals? @user @user",yo can you kick field goals,6,Sports,0.031081622,0.81943625,0.14948216,0.11840054,0.81943625,Neutral
1236679264319070208,2020-03-08,2020,2020-03,"Manchester is RED, blue just for film {{USERNAME}} {{USERNAME}}","Manchester is RED, blue just for film @user @user",manchester is red blue just for film,7,Sports,0.04494431,0.7580585,0.19699715,0.15205285,0.7580585,Neutral
1413615554695516165,2021-07-09,2021,2021-07,I’m pretty sure {@Snoh Aalegra@} cant make a bad song. ‍♀️ never heard nobody say that new Snoh ain’t hitting like that.,I’m pretty sure @user cant make a bad song. ‍♀️ never heard nobody say that new Snoh ain’t hitting like that.,i m pretty sure cant make a bad song never heard nobody say that new snoh ain t hitting like that,21,Celebrity & Pop Culture|Music,0.08351442,0.20046523,0.71602035,0.6325059,0.71602035,Positive
1358348424672813056,2021-02-07,2021,2021-02,Check out what I just added to my closet on Poshmark: Baby Bad bunny T-shirt. {{URL}} via {@Poshmark@} #shopmycloset,Check out what I just added to my closet on Poshmark: Baby Bad bunny T-shirt. http via @user #shopmycloset,check out what i just added to my closet on poshmark baby bad bunny t shirt via shopmycloset,18,Diaries & Daily Life|Fashion & Style,0.0037688327,0.667868,0.32836315,0.32459432,0.667868,Neutral
1254560840214142979,2020-04-26,2020,2020-04,"*Fixes headline Man merely being detained by a FAMILY MEMBER, is QUICKLY RELEASED, UNHARMED, for violating the law and encroaching on a beach in San Diego. Did this happen to FBA in Florida? #FirstThem {{URL}} {@Tariq Nasheed@}","*Fixes headline Man merely being detained by a FAMILY MEMBER, is QUICKLY RELEASED, UNHARMED, for violating the law and encroaching on a beach in San Diego. Did this happen to FBA in Florida? #FirstThem http @user",fixes headline man merely being detained by a family member is quickly released unharmed for violating the law and encroaching on a beach in san diego did this happen to fba in florida firstthem,34,Family|News & Social Concern,0.39200443,0.5897657,0.01822985,-0.3737746,0.5897657,Neutral
1196238208939544576,2019-11-18,2019,2019-11,"I m leaving on a jet plane...Oh wait, I m not. After an hour delay before we could board, I m now stuck on a plane with no power. Anyone have a spare set of booster cables? {@Air Canada@} #DF19","I m leaving on a jet plane...Oh wait, I m not. After an hour delay before we could board, I m now stuck on a plane with no power. Anyone have a spare set of booster cables? @user #DF19",i m leaving on a jet plane oh wait i m not after an hour delay before we could board i m now stuck on a plane with no power anyone have a spare set of booster cables df,39,Diaries & Daily Life|Travel & Adventure,0.8034959,0.18320638,0.013297683,-0.7901982,0.8034959,Negative
1277360785069453313,2020-06-28,2020,2020-06,Check out this talented singer #EricDisiac with his hit song #Jelly - This Music Video is outstanding with a {@FOX31 Denver KDVR@} type of vibe: {{URL}},Check out this talented singer #EricDisiac with his hit song #Jelly - This Music Video is outstanding with a @user type of vibe: http,check out this talented singer ericdisiac with his hit song jelly this music video is outstanding with a type of vibe,21,Film Tv & Video|Music,0.0017000999,0.015946193,0.9823537,0.9806536,0.9823537,Positive
1378859213921861633,2021-04-04,2021,2021-04,i really love the song #TreatPeopleWithKindness by {@Harry Styles@} !! and it would be really cool if you play it today {{USERNAME}} please?�D83D�DE4F�D83C�DFFC,i really love the song #TreatPeopleWithKindness by @user !! and it would be really cool if you play it today @user please?�D83D�DE4F�D83C�DFFC,i really love the song treatpeoplewithkindness by and it would be really cool if you play it today please d d de f d c dffc,26,Music,0.002127808,0.0076498957,0.9902222,0.9880944,0.9902222,Positive
1277146450011418626,2020-06-28,2020,2020-06,"“Once we clear away the chaff of Aurangzeb the myth, we can confront the fascinating puzzle of Aurangzeb the king. A pivotal figure in the Indian medieval past” Fascinating, unbiased, historical and gripping account by {@Dr Audrey Truschke@}","“Once we clear away the chaff of Aurangzeb the myth, we can confront the fascinating puzzle of Aurangzeb the king. A pivotal figure in the Indian medieval past” Fascinating, unbiased, historical and gripping account by @user",once we clear away the chaff of aurangzeb the myth we can confront the fascinating puzzle of aurangzeb the king a pivotal figure in the indian medieval past fascinating unbiased historical and gripping account by,35,Arts & Culture|Fitness & Health|Learning & Educational,0.0043761525,0.15977094,0.8358529,0.83147675,0.8358529,Positive
1198592224981848071,2019-11-24,2019,2019-11,"Check out my new album Above the Rain distributed by {@DistroKid@} and live on Google Play! {{URL}} Each song tells a story That may resonate with you Please follow and retweet Oh, and download, thank you. Popsd","Check out my new album Above the Rain distributed by @user and live on Google Play! http Each song tells a story That may resonate with you Please follow and retweet Oh, and download, thank you. Popsd",check out my new album above the rain distributed by and live on google play each song tells a story that may resonate with you please follow and retweet oh and download thank you popsd,35,Music,0.0015140815,0.10558195,0.892904,0.8913899,0.892904,Positive
1337994405228273666,2020-12-13,2020,2020-12,"Polishing of a {@Michter s Distillery@} US-1 and starting The Queen’s Gambit on {@Netflix@} , because Kentucky.","Polishing of a @user US-1 and starting The Queen’s Gambit on @user , because Kentucky.",polishing of a us and starting the queen s gambit on because kentucky,13,Film Tv & Video,0.011208644,0.92758507,0.061206315,0.049997672,0.92758507,Neutral
1335582990655774720,2020-12-06,2020,2020-12,"Rangers on fire, again, now over to you {@Sheffield United@} don t ruin the weekend again! ⚔","Rangers on fire, again, now over to you @user don t ruin the weekend again! ⚔",rangers on fire again now over to you don t ruin the weekend again,14,Sports,0.25005755,0.37161103,0.37833142,0.12827387,0.37833142,Positive
1246827950701453314,2020-04-05,2020,2020-04,Rod wave dude came out of the woods throwing haymakers this kid is unbelievable bro straight music that hits the soul {@RodWave@},Rod wave dude came out of the woods throwing haymakers this kid is unbelievable bro straight music that hits the soul @user,rod wave dude came out of the woods throwing haymakers this kid is unbelievable bro straight music that hits the soul,21,Celebrity & Pop Culture|Music,0.008443664,0.038264975,0.9532914,0.94484776,0.9532914,Positive
1198749000444317698,2019-11-24,2019,2019-11,"Ron no joking, why don t the Steelers look to pick up Minnesota s Jake Browning off their practice squad? He looks better than both Mason & Duck {@Ron Cook@}","Ron no joking, why don t the Steelers look to pick up Minnesota s Jake Browning off their practice squad? He looks better than both Mason & Duck @user",ron no joking why don t the steelers look to pick up minnesota s jake browning off their practice squad he looks better than both mason duck,27,Sports,0.09356062,0.6062102,0.30022922,0.2066686,0.6062102,Neutral
1348207364910903297,2021-01-10,2021,2021-01,Several former and active cricketers have taken to social media to express their objection to such incidents on the ground. {{URL}} {@Cricket Australia@} {@VVS Laxman@} #Siraj #SCG #racism,Several former and active cricketers have taken to social media to express their objection to such incidents on the ground. http @user @user #Siraj #SCG #racism,several former and active cricketers have taken to social media to express their objection to such incidents on the ground siraj scg racism,23,Sports,0.43862617,0.54120266,0.020171188,-0.41845497,0.54120266,Neutral
1344915980019970050,2021-01-01,2021,2021-01,"I’m watching {@Spectrum News NY1@} rn, and I just witnessed a live proposal..she said YES.. my serotonin is through the roof rn! Idk them, but wow.. what a way to start the new year! Sincerely happy to see others wholeheartedly happy! Happy New Year, everyone. God bless! ❤️","I’m watching @user rn, and I just witnessed a live proposal..she said YES.. my serotonin is through the roof rn! Idk them, but wow.. what a way to start the new year! Sincerely happy to see others wholeheartedly happy! Happy New Year, everyone. God bless! ❤️",i m watching rn and i just witnessed a live proposal she said yes my serotonin is through the roof rn idk them but wow what a way to start the new year sincerely happy to see others wholeheartedly happy happy new year everyone god bless,46,News & Social Concern,0.0041668005,0.0062992424,0.98953396,0.9853672,0.98953396,Positive
1236710695460356102,2020-03-08,2020,2020-03,Check out GIRL POWER! Available for the next 1 day via {{USERNAME}} {{URL}},Check out GIRL POWER! Available for the next 1 day via @user http,check out girl power available for the next day via,10,Diaries & Daily Life|News & Social Concern,0.0022388606,0.27893996,0.71882117,0.7165823,0.71882117,Positive
1429591694622826503,2021-08-22,2021,2021-08,"The #Sooners should just start calling the 2023 class the NFL Draft class with the amount of talent they’re compiling with the newest addition of Brandon Inniss ( {{USERNAME}} ), the top receiver in the country. {{URL}}","The #Sooners should just start calling the 2023 class the NFL Draft class with the amount of talent they’re compiling with the newest addition of Brandon Inniss ( @user ), the top receiver in the country. http",the sooners should just start calling the class the nfl draft class with the amount of talent they re compiling with the newest addition of brandon inniss the top receiver in the country,33,Sports,0.009832012,0.35715654,0.63301146,0.62317944,0.63301146,Positive
1388732899088871426,2021-05-02,2021,2021-05,"Throwback music video for the song “Dream About You” by #QuindonTarver (August 4, 1982 - April 1, 2021) off of his album project #Quindon [Produced & Directed by {@Chris Stokes Director@} ]! | {{USERNAME}} {{URL}}","Throwback music video for the song “Dream About You” by #QuindonTarver (August 4, 1982 - April 1, 2021) off of his album project #Quindon [Produced & Directed by @user ]! | @user http",throwback music video for the song dream about you by quindontarver august april off of his album project quindon produced directed by,22,Music,0.0027532142,0.8018338,0.195413,0.19265978,0.8018338,Neutral
1177251024395878400,2019-09-26,2019,2019-09,. {{USERNAME}} has the story on the Chiefs trading 20-year-old Ethan McIndoe. GM Scott Carter said the uncertainty with Ty Smith was a big factor in trading McIndoe and keeping overage D-men Filip Kral and Noah King. {{URL}} #WHL,. @user has the story on the Chiefs trading 20-year-old Ethan McIndoe. GM Scott Carter said the uncertainty with Ty Smith was a big factor in trading McIndoe and keeping overage D-men Filip Kral and Noah King. http #WHL,has the story on the chiefs trading year old ethan mcindoe gm scott carter said the uncertainty with ty smith was a big factor in trading mcindoe and keeping overage d men filip kral and noah king whl,38,Celebrity & Pop Culture|News & Social Concern|Sports,0.037285164,0.9472693,0.015445537,-0.021839626,0.9472693,Neutral
1173081316935503872,2019-09-15,2019,2019-09,So {{USERNAME}} now that the cowboys have released Chris Covington will the Texans try and get him back?,So @user now that the cowboys have released Chris Covington will the Texans try and get him back?,so now that the cowboys have released chris covington will the texans try and get him back,17,Sports,0.032024473,0.95223546,0.01574002,-0.016284453,0.95223546,Neutral
1173233967308267520,2019-09-15,2019,2019-09,Lion cubs escaped to their mother after witnessing the King Cobra sprayed its venom!ATGEI6O CPATECMWITT. LION VS KING COBRA | Lion Cubs Escaped From Snake Hunting And Returned W... {{URL}} 通过 {@Cut4@},Lion cubs escaped to their mother after witnessing the King Cobra sprayed its venom!ATGEI6O CPATECMWITT. LION VS KING COBRA | Lion Cubs Escaped From Snake Hunting And Returned W... http 通过 @user,lion cubs escaped to their mother after witnessing the king cobra sprayed its venom atgei o cpatecmwitt lion vs king cobra lion cubs escaped from snake hunting and returned w,30,Film Tv & Video,0.10966961,0.84242517,0.047905207,-0.061764404,0.84242517,Neutral
1226469003423432704,2020-02-09,2020,2020-02,Check out VINTAGE 2002 KANSAS CITY CHIEFS REEBOK ON FIELD ADJUSTABLE EMBROIDERED CAP NWT #Reebok {{URL}} via {{USERNAME}},Check out VINTAGE 2002 KANSAS CITY CHIEFS REEBOK ON FIELD ADJUSTABLE EMBROIDERED CAP NWT #Reebok http via @user,check out vintage kansas city chiefs reebok on field adjustable embroidered cap nwt reebok via,15,Fashion & Style|Sports,0.00630949,0.82475436,0.1689361,0.16262661,0.82475436,Neutral
1193341769166946305,2019-11-10,2019,2019-11,Remember Your True Nature: Icaro (healing song) {{URL}} {@YouTube@} より,Remember Your True Nature: Icaro (healing song) http @user より,remember your true nature icaro healing song,7,Music,0.006653359,0.7282224,0.26512426,0.2584709,0.7282224,Neutral
1274672211534794752,2020-06-21,2020,2020-06,"Yes, The Supreme Court Non-Discrimination Decision Protect #Bisexual People Too {{URL}} via {@Teen Vogue@}","Yes, The Supreme Court Non-Discrimination Decision Protect #Bisexual People Too http via @user",yes the supreme court non discrimination decision protect bisexual people too via,12,News & Social Concern,0.004295457,0.28518164,0.71052295,0.7062275,0.71052295,Positive
1264676622319353861,2020-05-24,2020,2020-05,"Eid Mubarak to our Muslim brethren on this street, including {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Rauf Aregbesola@} {{USERNAME}} {{USERNAME}} {@Muhammadu Buhari@} {@Babatunde Fashola@} .","Eid Mubarak to our Muslim brethren on this street, including @user @user @user @user @user @user @user @user @user @user .",eid mubarak to our muslim brethren on this street including,10,Diaries & Daily Life|Family|News & Social Concern|Other Hobbies,0.0044337576,0.08598051,0.9095857,0.90515196,0.9095857,Positive
1223815035941806080,2020-02-02,2020,2020-02,Check out THE BEAST IN THE CELLAR SEVERIN BLU RAY LMTD 1/3000 SOLD OUT 4 K SCAN NEW! #SEVERIN {{URL}} via {{USERNAME}},Check out THE BEAST IN THE CELLAR SEVERIN BLU RAY LMTD 1/3000 SOLD OUT 4 K SCAN NEW! #SEVERIN http via @user,check out the beast in the cellar severin blu ray lmtd sold out k scan new severin via,18,Film Tv & Video,0.006045448,0.7980129,0.1959416,0.18989615,0.7980129,Neutral
1191141517361967104,2019-11-03,2019,2019-11,Derrick Lewis laments patient game plan in split call over Blagoy Ivanov at UFC 244 {{URL}} via {@MMA Junkie@},Derrick Lewis laments patient game plan in split call over Blagoy Ivanov at UFC 244 http via @user,derrick lewis laments patient game plan in split call over blagoy ivanov at ufc via,15,Sports,0.29078385,0.6982328,0.01098334,-0.2798005,0.6982328,Neutral
1178126845537067008,2019-09-29,2019,2019-09,Fun weekend with {{USERNAME}} getting the job done at the {{USERNAME}} Invitational! @ Springhaven Country Club {{URL}},Fun weekend with @user getting the job done at the @user Invitational! @ Springhaven Country Club http,fun weekend with getting the job done at the invitational springhaven country club,13,Diaries & Daily Life|Sports,0.0010924318,0.019403799,0.97950375,0.9784113,0.97950375,Positive
1292307523375071237,2020-08-09,2020,2020-08,Celebratory black beast beers - Drinking an Alien Church by {{USERNAME}} / {{USERNAME}} @ Untappd at Home — {{URL}},Celebratory black beast beers - Drinking an Alien Church by @user / @user @ Untappd at Home — http,celebratory black beast beers drinking an alien church by untappd at home,12,Celebrity & Pop Culture|Food & Dining,0.003257932,0.5259227,0.47081935,0.46756142,0.5259227,Neutral
1251963653181628417,2020-04-19,2020,2020-04,"Money in the Bank: Bill DeMott defeated {{USERNAME}} , Russo, Harley Race, Road Dogg, Goldust, Big E and Andrade Cien Almas via FlipFlipFlip at Unforgiven","Money in the Bank: Bill DeMott defeated @user , Russo, Harley Race, Road Dogg, Goldust, Big E and Andrade Cien Almas via FlipFlipFlip at Unforgiven",money in the bank bill demott defeated russo harley race road dogg goldust big e and andrade cien almas via flipflipflip at unforgiven,23,Film Tv & Video|Sports,0.009069537,0.78226507,0.2086654,0.19959587,0.78226507,Neutral
1235595141869498374,2020-03-05,2020,2020-03,"I’m so sad {@Elizabeth Warren@} has dropped out of the race. You were my President. Thank you for all that you’ve done and the conversations you’ve had that have elevated the field. You are a fighter, and I appreciate your passion and drive. #MyPresident","I’m so sad @user has dropped out of the race. You were my President. Thank you for all that you’ve done and the conversations you’ve had that have elevated the field. You are a fighter, and I appreciate your passion and drive. #MyPresident",i m so sad has dropped out of the race you were my president thank you for all that you ve done and the conversations you ve had that have elevated the field you are a fighter and i appreciate your passion and drive mypresident,45,News & Social Concern|Other Hobbies,0.14486878,0.15421109,0.70092016,0.5560514,0.70092016,Positive
1317676696808660997,2020-10-18,2020,2020-10,"I feel like the {@Houston Astros@} did an amazing job this season even without our main pitchers we got so far and we almost made it to the World Series..I’m so proud be an Astros fan, thank you for an amazing Season see y’all next year #letsgoastros","I feel like the @user did an amazing job this season even without our main pitchers we got so far and we almost made it to the World Series..I’m so proud be an Astros fan, thank you for an amazing Season see y’all next year #letsgoastros",i feel like the did an amazing job this season even without our main pitchers we got so far and we almost made it to the world series i m so proud be an astros fan thank you for an amazing season see y all next year letsgoastros,48,Sports,0.0029446504,0.009290219,0.9877652,0.98482054,0.9877652,Positive
1221339792740319233,2020-01-26,2020,2020-01,Articles on nosql best practices from the internet {{URL}} {{USERNAME}} {{USERNAME}} #nosql #sanfrancisco,Articles on nosql best practices from the internet http @user @user #nosql #sanfrancisco,articles on nosql best practices from the internet nosql sanfrancisco,10,News & Social Concern,0.0057782773,0.8193254,0.17489637,0.16911809,0.8193254,Neutral
1226383511411712001,2020-02-09,2020,2020-02,"The NFL Draft is 7 rounds, 256 picks long. {{USERNAME}} takes no shortcut in this full mock draft, starting with Joe Burrow at 1st overall, all the way to pick 256. Grab your favorite drink and snack, take a seat, and enjoy the ride. {{URL}}","The NFL Draft is 7 rounds, 256 picks long. @user takes no shortcut in this full mock draft, starting with Joe Burrow at 1st overall, all the way to pick 256. Grab your favorite drink and snack, take a seat, and enjoy the ride. http",the nfl draft is rounds picks long takes no shortcut in this full mock draft starting with joe burrow at st overall all the way to pick grab your favorite drink and snack take a seat and enjoy the ride,40,Sports,0.003987258,0.47044647,0.5255663,0.521579,0.5255663,Positive
1211073442616766464,2019-12-28,2019,2019-12,I m at a Boise St basketball game right now () and the mascot came around for high fives. He stood in front of me for a couple of seconds wondering why I kept rejecting him till I broke the news and told him I am an {@Idaho Vandals@} alum. Glad to ruin his moment #GoVandals,I m at a Boise St basketball game right now () and the mascot came around for high fives. He stood in front of me for a couple of seconds wondering why I kept rejecting him till I broke the news and told him I am an @user alum. Glad to ruin his moment #GoVandals,i m at a boise st basketball game right now and the mascot came around for high fives he stood in front of me for a couple of seconds wondering why i kept rejecting him till i broke the news and told him i am an alum glad to ruin his moment govandals,53,Diaries & Daily Life|Sports,0.19791913,0.45882955,0.3432513,0.14533216,0.45882955,Neutral
1241544638965649410,2020-03-22,2020,2020-03,#Pawcircle surrounds {{USERNAME}} hudad with #LoveAndStrength Got to take a break from treatments and just had scans. Still waiting on test results. Keep up those good thoughts!,#Pawcircle surrounds @user hudad with #LoveAndStrength Got to take a break from treatments and just had scans. Still waiting on test results. Keep up those good thoughts!,pawcircle surrounds hudad with loveandstrength got to take a break from treatments and just had scans still waiting on test results keep up those good thoughts,26,Diaries & Daily Life|Fitness & Health,0.00856055,0.07433408,0.9171054,0.90854484,0.9171054,Positive
1246704466071519236,2020-04-05,2020,2020-04,Death is but the Next Great Adventure by TheObsidianQuill - Harry Potter - J. K. Rowling {{URL}} via {{USERNAME}},Death is but the Next Great Adventure by TheObsidianQuill - Harry Potter - J. K. Rowling http via @user,death is but the next great adventure by theobsidianquill harry potter j k rowling via,15,Film Tv & Video,0.03266097,0.8499427,0.117396295,0.08473533,0.8499427,Neutral
1370575498334588932,2021-03-13,2021,2021-03,“Super Straight” (kill me) is now up on {{USERNAME}} !! #superstraightphobicandproud #superstraights {{URL}},“Super Straight” (kill me) is now up on @user !! #superstraightphobicandproud #superstraights http,super straight kill me is now up on superstraightphobicandproud superstraights,10,News & Social Concern,0.46647993,0.36633798,0.1671821,-0.2992978,0.46647993,Negative
1262070352273969153,2020-05-17,2020,2020-05,Lord Sumption on {@BBC News UK@} People should go out if they want to & continue to self isolate if they don t What about all the nurses and key workers risking their lives you selfish prick. Think they can just stay at home do you?! It s too soon. #COVIDIOT,Lord Sumption on @user People should go out if they want to & continue to self isolate if they don t What about all the nurses and key workers risking their lives you selfish prick. Think they can just stay at home do you?! It s too soon. #COVIDIOT,lord sumption on people should go out if they want to continue to self isolate if they don t what about all the nurses and key workers risking their lives you selfish prick think they can just stay at home do you it s too soon covidiot,47,Fitness & Health|News & Social Concern,0.91119564,0.08341243,0.005391945,-0.9058037,0.91119564,Negative
1354637106715500545,2021-01-28,2021,2021-01,"End of the first quarter and the Warriors lead the {@Minnesota Timberwolves@} #RaisedByWolves 23-21. Anthony Edwards with 8 for Minnesota. Catch the second quarter w/ {{USERNAME}} on {@News Talk 830 WCCO@} , {{USERNAME}} or online {{URL}}","End of the first quarter and the Warriors lead the @user #RaisedByWolves 23-21. Anthony Edwards with 8 for Minnesota. Catch the second quarter w/ @user on @user , @user or online http",end of the first quarter and the warriors lead the raisedbywolves anthony edwards with for minnesota catch the second quarter w on or online,24,Sports,0.0034516114,0.8822543,0.11429403,0.11084242,0.8822543,Neutral
1264555457764446208,2020-05-24,2020,2020-05,"EID MUBARAK to all my lovely moots and all muslim ARMYs out there, may all your wishes come true, and hope this eid brings you lots of joy, stay safe and once again Eid Mubarak✨ #EidMubarak #BringTheEidON {@BTS_twt@}","EID MUBARAK to all my lovely moots and all muslim ARMYs out there, may all your wishes come true, and hope this eid brings you lots of joy, stay safe and once again Eid Mubarak✨ #EidMubarak #BringTheEidON @user",eid mubarak to all my lovely moots and all muslim armys out there may all your wishes come true and hope this eid brings you lots of joy stay safe and once again eid mubarak eidmubarak bringtheeidon,37,Arts & Culture|Diaries & Daily Life|Family|News & Social Concern|Relationships,0.0021409201,0.01062843,0.9872306,0.98508966,0.9872306,Positive
1259420141160284160,2020-05-10,2020,2020-05,A single day can t define a Mother. Every day is a Mother s day for me. Can t imagine life without Maa. Happy Mother s Day {@anand mahindra@},A single day can t define a Mother. Every day is a Mother s day for me. Can t imagine life without Maa. Happy Mother s Day @user,a single day can t define a mother every day is a mother s day for me can t imagine life without maa happy mother s day,27,Diaries & Daily Life|Family,0.014128821,0.05283215,0.93303907,0.91891026,0.93303907,Positive
1177311468443918342,2019-09-26,2019,2019-09,"Check out this new music video from {{USERNAME}} with awesome LEGO animation by {{USERNAME}} !! Ray and Dynasty are amazing people, like and share this new video! {{URL}}","Check out this new music video from @user with awesome LEGO animation by @user !! Ray and Dynasty are amazing people, like and share this new video! http",check out this new music video from with awesome lego animation by ray and dynasty are amazing people like and share this new video,24,Arts & Culture|Celebrity & Pop Culture|Film Tv & Video|Music,0.0017479582,0.008170197,0.99008185,0.9883339,0.99008185,Positive
