tweet_id,created_at,tweet_text,topics_raw
1262132783268466689,2020-05-17,"Lap 126: {@Kevin Harvick@} bring the car to pit road for four tires, fuel and a track bar adjustment. Says car isn t turning quite as well in turns 3 & 4. Came in first and left first.","[""sports"", ""travel_&_adventure""]"
1383842018514771981,2021-04-18,The Police - Every Little Thing She Does Is Magic {{URL}} via {@YouTube@} ✨,"[""celebrity_&_pop_culture"", ""music""]"
1188545513924284417,2019-10-27,Cody Parkey hits that field goal btw   CC: {@Chicago Bears@},"[""sports""]"
1264435012889264130,2020-05-24,I hope this Eid marks a resumption of all that is good in this world. We in Kolkata and Bengal need every good vibe that can come our way. {@Sania Mirza@} {@Virat Kohli@} {@K L Rahul@} {@Sachin Tendulkar@} thanks for standing by the city at these times of need. Appreciate your support.,"[""arts_&_culture"", ""diaries_&_daily_life"", ""family"", ""news_&_social_concern"", ""relationships""]"
1269599878918922240,2020-06-07,Saints quarterback Drew Brees tells Trump he stands by protest apology {{URL}} via {@Daily Mail Online@},"[""news_&_social_concern"", ""sports""]"
1381152614730113025,2021-04-11,6 years ago today {@Sleeping With Sirens@} were on channel 4’s Sunday brunch and I was so excited to see them on U.K. tv!!  Was so so good!! Ahh  I miss you guys!,"[""film_tv_&_video""]"
1226500554282717184,2020-02-09,Earning #cryptocurrency for selling my stuff on {@Listia@} ! Join me using code  BMGVTW  for an extra 100 XNK. I just listed this: WOW 2018 Prestige Carson Wentz Philadelphia Eagles STARS Of The NFL card ST-CW {{URL}},"[""business_&_entrepreneurs"", ""sports""]"
1179182616722972673,2019-10-01,I keep hearing about Baylor Scott & White clinics sending huge out of network bills... this is exactly why we need Medicare For All and . {@Elizabeth Warren@} will lead that fight as President...the #BlueTsunami2020 will finally flip the Senate #UnrigTheSystem {{URL}},"[""news_&_social_concern""]"
1198444545127538689,2019-11-24,Coldplay won t tour its new album until the band s concerts can be environmentally  beneficial  - Music News - ABC News {{URL}} via {{USERNAME}},"[""celebrity_&_pop_culture"", ""music"", ""news_&_social_concern""]"
1310156226672590849,2020-09-27,Public Trust Feature Film | The Fight for America’s Public Lands by {@Patagonia@} {{URL}},"[""film_tv_&_video"", ""news_&_social_concern""]"
1216208048835792896,2020-01-12,"Deadly Storms Sweep Through Southern United States, Leaving At Least 9 Dead - NPR {{URL}} via {@Google News@} ","[""news_&_social_concern""]"
1355846412190277632,2021-01-31,Wow... Within 15 mins it s trending at No.1 spot in india... The power of twitter king {@Sidharth Shukla@} and his kingdom.  Keep roaring fam!  . . #SidharthHits1MOnTwitter,"[""film_tv_&_video""]"
1297500531720466432,2020-08-23,Check out what I just added to my closet on Poshmark: L.K. Bennett Shoe Size 10. {{URL}} via {@Poshmark@} #shopmycloset,"[""fashion_&_style""]"
1419354495268622342,2021-07-25,. {@DiscoverySA@} CEO #RYANNOACH felt the heat and ran out the kitchen  {{USERNAME}} Great interview {@Carte Blanche@} Discovery are roques finish en klaar.,"[""business_&_entrepreneurs"", ""food_&_dining""]"
1274008018573721602,2020-06-19,“The historical legacy of Juneteenth shows the value of never giving up hope in uncertain times.”  Thanks to {@Smithsonian NMAAHC@} for this piece and its important mission. {{URL}} #JUNETEENTH2020,"[""arts_&_culture"", ""news_&_social_concern""]"
1203661377740492801,2019-12-08,Pls drop your Spotify wrapped numbers {@BTSofficial@} . .,"[""music""]"
1180935128530477056,2019-10-06,PUT MIRROR ON THE ALBUM PLZZ  #Wonho #shownu #minhyuk #jooheon #im #kihyun #hyungwon #monbebe {@MONSTA X@},"[""music""]"
1223786283975098368,2020-02-02,I have the Police Chief here.  What do you make of this?  Well apparently Netflix has annoyed fans of this Lucifer fellow. He seems to have great influence on them. I m not allowed to discuss this case further at this time. #KeepLucifer #Devil666 {@Netflix@} {@Warner Bros TV@} {@BRUCKHEIMER FILMS TV@},"[""film_tv_&_video""]"
1322778443793137664,2020-11-01,Lizzo dressed up as the fly in Mike Pence s hair for Halloween — see the look! - TODAY {{URL}} via {@Google News@},"[""celebrity_&_pop_culture"", ""fashion_&_style"", ""other_hobbies""]"
1239065730684841986,2020-03-15,Why bother w/ or expanding a travel ban when the #coronavirus is already IN the U.S. & moving into every state?  (Spoiler: b/c everybody picked up on Trump trying to exempt his own businesses) {{URL}} via {@MSNBC@},"[""news_&_social_concern"", ""travel_&_adventure""]"
1298468091534495744,2020-08-26,The {@Dallas Mavericks@} better take this disrespect and put them in their place next game. Shameless by the clippers to keep hitting 3’s when the game is out of hand.,"[""diaries_&_daily_life"", ""sports""]"
1406460618287161347,2021-06-20,"Respect to {@Kevin Durant@} for sticking around and congratulating the winning team. James Harden straight to the locker room, shows what type of a person he is… Must have learnt from Lebron #nba #GoBucks","[""sports""]"
1259843146910965760,2020-05-11,"Hung out with Andrew & his sister! Such amazing hospitality with a place to rest   after my journey, a delicious breakfast  & a front row seat for the Disney family  sing-a-long! {{USERNAME}} {{URL}} ","[""diaries_&_daily_life"", ""family""]"
1193587220956864512,2019-11-10,"Important to remember on Veterans Day that USA turns to Democrats! Most people are appalled at the corruption of {{USERNAME}} & family. Trump’s words are now meaningless, not worth time of day, since most see Trump has betrayed fundamental American values. #Democratic2020","[""news_&_social_concern""]"
1209140738858065921,2019-12-23,Spending my first official day of Christmas Break watching {@Hilarie Burton Morgan@} in #AChristmasWish ❤️ I just think me and Hilarie could be best friends in real life,"[""celebrity_&_pop_culture"", ""diaries_&_daily_life"", ""film_tv_&_video""]"
1246767206379249664,2020-04-05,Wondering if {@Gary Barlow@} is gonna play the star wars song at the start of his livestream later,"[""celebrity_&_pop_culture"", ""film_tv_&_video"", ""music""]"
1209621430293409793,2019-12-24,I absolutely loved every moment of Star Wars episode 9. #ThankYouRianJohnson for the perfect setup. {@JJ Abrams@} managed to bring the saga to a fine conclusion and was probably helped by the misdirects in TLJ. Well done to you both. I can’t wait to watch it again. Merry Christmas!,"[""celebrity_&_pop_culture"", ""film_tv_&_video""]"
1239399922996113409,2020-03-16,"I’ve just been told by a relative in WA, {@Governor Jay Inslee@} has closed all restaurants and bars in the state.","[""food_&_dining"", ""news_&_social_concern"", ""relationships""]"
1335428435884339200,2020-12-06,Played {@Hearthstone@} for the 1st time in 3mths today and felt like I never stopped. Loving the new features and quest logs!,"[""gaming""]"
1312782621634633728,2020-10-04,TCU soccer stays undefeated with win over Iowa State | {{USERNAME}} {{URL}},"[""sports""]"
1310367352366731264,2020-09-27,"Picking up some good stuff (@ Joe - {{USERNAME}} in New York, NY) {{URL}} ","[""diaries_&_daily_life"", ""other_hobbies""]"
1343343826707116038,2020-12-27,I like your smile I like your kindness I like your eyes l like your lips I like your handsome I like the way you think i love your every little thing I really love you #GulfKanawut {@gulfkanawut@} #ดีใจที่ได้เป็นแฟนคลับกลัฟ ❤Gulf morning ❤,"[""celebrity_&_pop_culture""]"
1229156934563106817,2020-02-16,fuming that the internet here won’t load the new {@Sam and Colby@} video BUT YA GALS STILL GONNA HELP GET IT TRENDING   #ShadowMan #ShadowMan #ShadowMan #ShadowMan,"[""celebrity_&_pop_culture"", ""film_tv_&_video""]"
1284878733132922886,2020-07-19,"Boyertown native and fellow {@Temple University@} grad {{USERNAME}} came up with #FloorIsLavaNetflix.  We talk about how the show started,  100,000 gallons of lava and what a season 2 and beyond may look like. Full interview in the story. {{URL}} ","[""film_tv_&_video""]"
1310548819122229249,2020-09-28,"given that {@Beatport@} has devoted 12 different genres to house music, it would be amazing if they could give one to  electro ! electro is always totally lost on Beatport, and it would really make sense that they add this genre as it deserves it! {{URL}} ","[""music""]"
1183439014902161409,2019-10-13,Browns all over the Seahawks. But when the {@San Francisco 49ers@} beat the Browns they were bums. Put some respect on the {@San Francisco 49ers@},"[""sports""]"
1274793567924424704,2020-06-21,"Happy Father s Day to {{USERNAME}} , who is essentially both parents to us.  That is how VATSIM works, right?","[""diaries_&_daily_life"", ""family""]"
1180659061710348288,2019-10-06,I just looked through the first 30 seconds of the video {{USERNAME}} sent to the CNC.  It shows both the Lord and Nikolai voters who didn’t send the proof of them being in the server votes were counted.   This was fair.,"[""news_&_social_concern""]"
1267032593339486209,2020-05-31,I ve been in law enforcement for 23 years. I ve never seen this in this city and I hope to never see it again  - Buffalo Police Captain Jeff Rinaldo {{USERNAME}} #Buffalo protest,"[""news_&_social_concern""]"
1355153235787587591,2021-01-29,Game Day!  AVES will be taking on {{USERNAME}} tonight at 9 pm at SportsPlus.  This is the second of our home and home series against the Trojans.  Should be a good one.  First one up in Troy was a 1-0 OT victory for the AVES.  Note:  Senior Night has been rescheduled for Feb 6,"[""sports""]"
1388946190922813440,2021-05-02,"Spice, Sean Paul, Shaggy - Go Down Deh | Official Music Video {{URL}} via {@YouTube@} #Spice {@Spice@}   {{URL}} ","[""music""]"
1398275660544495616,2021-05-28,White Kid Sing The Blues In Guitar Shop Like It s Nobody s Business! (BR... {{URL}} via {@YouTube@} I see a star.,"[""celebrity_&_pop_culture"", ""music""]"
1348356905559871488,2021-01-10,Spent the most of today at {{USERNAME}} ’s crib where he shared with me his vision for his music company which launches soon. He also introduced to me the music of one of biggest artistes that will be coming out of Africa this year.  I’m so excited & proud to be part of this.,"[""celebrity_&_pop_culture"", ""music""]"
1322749308609851392,2020-11-01,Stay safe filo blinks  I followed {@96 5 TDY@} and I vote #LISA for #BiggestCrush at #TDYAwards {@BLACKPINKOFFICIAL@},"[""celebrity_&_pop_culture"", ""news_&_social_concern""]"
1259330065784926208,2020-05-10,Watch what happened at 3:06:49 in {{USERNAME}}  s broadcast: UFC 249 {{URL}},"[""film_tv_&_video"", ""sports""]"
1274702692481466368,2020-06-21,Dear {{USERNAME}} just saw your interview on {@Jake Tapper@} #CNNSOTU  My uncle is dead from #COVID. One of the best men I have ever known and he died alone. That  tongue in cheek joke  isn t funny.    You would be lucky to be half the man he was.  You are not.  Learn some respect,"[""news_&_social_concern""]"
1231514934183329792,2020-02-23,Deontay Wilder was reportedly taken to the hospital for precautionary reasons after his loss to Tyson Fury. Source-@LAtimes_sports #WilderFury2,"[""celebrity_&_pop_culture"", ""sports""]"
1429380615699378180,2021-08-22,FRESH FIND !! >> Discover New Music and Hot Talents!! Give a listen to Jabber Jaws by MoCity Jones {@YouTube@} #hiphop  #rap   #new_music {{USERNAME}} #GrooverEffect  Follow MoCity Jones: {{URL}} LISTEN HERE {{URL}},"[""music""]"
1376231842932785159,2021-03-28,spotify ww  #30 baila conmigo (+1) *2 meses*  OUT: dancing with the devil *2 dias* {{USERNAME}} {{USERNAME}} {{USERNAME}},"[""music""]"
1180812139147206656,2019-10-06,Why you should get the flu shot early this year. {{URL}} via {@Las Vegas Sun@},"[""fitness_&_health"", ""news_&_social_concern""]"
1292580907531014151,2020-08-09,Rick Ross Offers 50 Cent A Hilarious Chicken Wing Business Proposal -- {{URL}} via {@HipHopDX@},"[""business_&_entrepreneurs"", ""celebrity_&_pop_culture"", ""music""]"
1173384037039144962,2019-09-15,"MSOC: Just about time for the Pilots to hit the pitch in Wisconsin! Tune in for live updates! #GoPilots  ⚽️ : {{USERNAME}} vs. Wisconsin  : Madison, Wis. ️ : McClimon Soccer Complex ⏰ : 5 PM (Pacific)  : {{URL}}  : {{URL}} ","[""sports""]"
1175800794291036160,2019-09-22,"A clean sheet for {{USERNAME}} marked his 138th league start for the club, moving him into 6th of all time ahead of {{USERNAME}} (137) #Hezzy #HVFC","[""sports""]"
1252020426584317953,2020-04-19,Did you miss {{USERNAME}} on #cnbc Squawk Box? Click here for the full length interview! ( {{URL}} ),"[""film_tv_&_video""]"
1284724022005993473,2020-07-19,"The Act on Hulu is amazing. So creepy!  I could barely recognize {@Patricia Arquette@} . What an amazing transformation. Fantastic artistry, Mama!","[""arts_&_culture"", ""celebrity_&_pop_culture"", ""film_tv_&_video""]"
1209231892446371840,2019-12-23,"2/2...But overwhelming {@Carolina Hurricanes@} positive right now is that Canes are in very, very good position entering Christmas break which is a positive. #LetsGoCanes","[""sports""]"
1203788997346156544,2019-12-08,So sad to hear the passing of {@JuiceWorlddd@} . To think we were the same age and he isnt with us anymore is so hard to comprehend. He had so much going for him and it s hard to process. But he will live on through his music and all ot his fans. Too soon man. Reast in peace.,"[""celebrity_&_pop_culture"", ""music""]"
1178367867970113537,2019-09-29,Great video from {@IGN@} on the making our new {@Call of Duty@} #ModernWarfare #CaptainPrice - played masterfully by {@Barry Sloane@} ! You all are in for a treat come 10/25 - follow Barry and check his new show {@Bluff City Law@} ! {{URL}},"[""gaming""]"
1396313345158909958,2021-05-23,Closer   {{URL}} 10 Years Later  {{URL}} That Person Must Be You  {{URL}} #winmetawin {@Winmetawin@} #แค่ไหนก็ใกล้1M,"[""celebrity_&_pop_culture"", ""other_hobbies""]"
1208626652865011712,2019-12-22,"I was working security for the Chiefs when {@Terrell Owens@} was with the Bills, he was out on the field 3 hours before kickoff interacted with all the early people in the stadium, signed every autograph and took all the pictures, one of very few players I ever seen do that,  respect","[""celebrity_&_pop_culture"", ""sports""]"
1193586167234596864,2019-11-10,"Guys remember to pray for {{USERNAME}} , he left arsenal to avoid such and now Pep wants his ulcers to come back","[""diaries_&_daily_life"", ""sports""]"
1353853543468265475,2021-01-25,"YA’LL {@Dale Moss@} is literally a joke, still posting on social media for clout! Someone needs to tell him to stfu already!","[""sports""]"
1409299465253621760,2021-06-27,Wake Up Little Susie · Jimmy Fortune (Official Music Video) {{URL}} via {@facebookwatch@} {{USERNAME}} Where you been my friend? Hope you are well. For you....,"[""film_tv_&_video"", ""music""]"
1290131952889020416,2020-08-03,"Please help me out, I am a little over half way, need 10 people to chip in 10 bucks Check out my classroom on {@DonorsChoose@} ! I d love your help to bring my project to life: {{URL}} ","[""learning_&_educational"", ""youth_&_student_life""]"
1254319081907519488,2020-04-26,⚠️ Warning sign for South African rugby as centre {{USERNAME}} has reportedly opted to terminate his contract with {@Official Blue Bulls@} . {{URL}},"[""sports""]"
1273183792207978496,2020-06-17,"Father God, we pray pierce the heart of President Trump, {@President Biden@} so that he mourns with those who have lost loved ones in 2020. Jesus, change his point of view. Break his heart with what concerns You - the people need compassion and acknowledgment! SHAKE HIM AWAKE!","[""news_&_social_concern""]"
1211343993541234688,2019-12-29,Check out Steve Madden Impass Chelsea Mid Boot  Color Wood Size 10M $100 NEW With The Box {{URL}} {{USERNAME}},"[""fashion_&_style""]"
1236590624570212352,2020-03-08,I’m so sad the time change messed up the {@Dunkin@} app and I couldn’t get Dunkin’ for my last clinical day  #NurseBrooke2020,"[""diaries_&_daily_life""]"
1241574771348901890,2020-03-22,I went grocery shopping today. I got to shop between the bare isles for what was left to feed my family for the week. I think I did ok. The Walmart staff was working hard to replenish the store but it seemed futile. Keep up the hard work! {@Walmart@},"[""business_&_entrepreneurs"", ""diaries_&_daily_life"", ""food_&_dining"", ""news_&_social_concern""]"
1213910779776425986,2020-01-05,⭐️ Looking forward to a busy new term with lots of exciting new projects ⭐️  GCSE 2020 exam papers out tomorrow support sessions after school every Monday & Tuesday {{USERNAME}},"[""learning_&_educational""]"
1401686205851439109,2021-06-06,Really the Titans only gave up a 4 th round pick and got Jones and a 6th round in return {@New England Patriots@},"[""sports""]"
1178157192433692673,2019-09-29,"Had super fun at Twitch rivals, was short 100$ to get to top8 but that only motivates me to practice and stream more {@Teamfight Tactics@} Absolutely love the game.  Thanks {@G2 Esports@} for the support and grats to my teammate {@Hafu@} for the second place!","[""gaming"", ""sports""]"
1254286957091319808,2020-04-26,#Delhi returnee tests negative but three family members positive for #coronavirus in #Srikakulam of #AndhraPradesh {{URL}} via {@The New Indian Express@} #AndhraFightsCorona #COVID19 #AndhraPradesh,"[""news_&_social_concern""]"
1213943172415406080,2020-01-05,"cheering on {@Russell Wilson@} from my couch today... but wouldn’t mind another location to cheer him on for the Super Bowl, {@Alaska Airlines@} ! #AlaskaHappyHour","[""celebrity_&_pop_culture"", ""sports""]"
1338239252220555266,2020-12-13,There’s no reason why {@Facu Pellistri@} shouldn’t start against Everton in the EFL Cup.,"[""sports""]"
1195874303620849664,2019-11-17,Time to switch to the Heat game. Good luck boys {@Florida Panthers@} but I just can t watch with Bobtrashky in net. Sorry ‍♂️,"[""sports""]"
1359683077614669824,2021-02-11,Britt Reid is no longer on the Chiefs’ coaching staff {{URL}} via {@New York Post@},"[""sports""]"
1236491194890403840,2020-03-08,"Also, Daniel and I did some day drinking, we are lit. Happy day light savings. {{USERNAME}} ","[""diaries_&_daily_life""]"
1203576004964503552,2019-12-08,Disgraced rockers Brand New allegedly scrubbed from Spotify Wrapped lists|from {{USERNAME}} {{URL}},"[""celebrity_&_pop_culture"", ""music"", ""news_&_social_concern""]"
1350200429188165635,2021-01-15,Preparing Raymond James Stadium Super Bowl LV {{URL}} via {@10 Tampa Bay@} They need to cancel the Super bowl here in Florida. That s crazy to hold in Florida where the virus is  is spreading faster every day !! There is a bad bad pandemic case load here in Florida.,"[""fitness_&_health"", ""news_&_social_concern"", ""sports""]"
1198345915804913665,2019-11-23,The most savage thing the {@Cleveland Browns@} could do is release a ‘Building the Browns’ episode with the audio of Mason calling Myles the n word,"[""sports""]"
1344491479452979203,2020-12-31,Our FINAL broadcasts of 2020!   New Years Eve Boys Hockey! {{USERNAME}} vs {{USERNAME}} 12/31: JV at 1pm / Varsity 3:15pm  Watch them both at {{URL}},"[""sports""]"
1431979245979508738,2021-08-29,"A tad embarrassed to say I hadn’t  yet been to {@City of Lenexa@} ’s City Center.   Wow!   With downtown apartments, library and County Square coming, I’m excited to see what the future holds for Olathe.  A place for gathering, eating and grabbing a drink.","[""arts_&_culture"", ""food_&_dining"", ""travel_&_adventure""]"
1241001123730706438,2020-03-20,". {@Rashami Desai@} , who recently got on the streets of Mumbai to do some vegetable shopping. Check out her pictures!  #BiggBoss13 | #RashamiDesai | #COVID19 | #Coronavirus | #CoronaStopKaroNa | #CoronaVirusUpdate {{URL}} ","[""diaries_&_daily_life"", ""food_&_dining""]"
1200983992087875584,2019-12-01,I just asked UN Human Rights chief {@Michelle Bachelet@} to join {{USERNAME}} of {@CODEPINK@} on the ground in #Bolivia. The repression and massacres of the Bolivian people must stop! Stop the #BoliviaCoup!  #BoliviaGolpeDeEstado  #EvoEsPueblo {{URL}} via {@CODEPINK@},"[""news_&_social_concern""]"
1177069851736727553,2019-09-26,Boston Red Sox News - {{USERNAME}} hits a Home Run in the top of the 7th inning to put the Red Sox ahead of Texas 8-3! -Staff #bostonredsox #redsox #boston #bostonsports #bostonathlete #bostonathletemagazine,"[""sports""]"
1364604506248343553,2021-02-24,REQUEST {@ARASHI@} {@MTV@} #FridayLivestream   o｡｡.｡｡oo｡｡.｡｡o  Please play the music video for ARASHI s  Turning Up  on Friday Livestream.  o｡｡.｡｡oo｡｡.｡｡o  STORY IN THE SUMMER / Kite Whenever You Call ARASHI   ↓↓OK  copy & paste OK,"[""celebrity_&_pop_culture"", ""film_tv_&_video"", ""music""]"
1195995580163477504,2019-11-17,"Lights Up and Watermelon Sugar get down and go hard, but i need a song on Fine Line to go HARD. LIKE CAN’T STOP DANCING FORGET WHERE I AM HARD. LIKE KIWI BUT EVEN HARDER {@Harry Styles@} will there be one? FRFR ASF TWINZZZZZ","[""celebrity_&_pop_culture"", ""music""]"
1406521046228930561,2021-06-20,The Parish Eucharist is in the building at 9:30am and our online service is available here {{URL}} {{USERNAME}} {{USERNAME}},"[""arts_&_culture"", ""other_hobbies""]"
1330571417868410880,2020-11-22,. {@Kevin M Kruse@} Perhaps a fairly uninteresting question but after JFK was assassinated was Jackie and family given time to transition out of the White House while still grieving?,"[""celebrity_&_pop_culture"", ""news_&_social_concern""]"
1339566698404442113,2020-12-17,"WTH, even a published {@The Associated Press@} article mindlessly defaults  Iowa State  to  Ohio State.  Check out the Barta quotes near the end. Unbelievable... {{URL}} ","[""sports""]"
1267243722866962432,2020-05-31,Why is {@CNN@} reporting on the projectiles hitting law enforcement but not on the excessive force police officers continue to use on protesters across the country?   #BlackLivesMatter #EndPoliceBrutality,"[""diaries_&_daily_life"", ""news_&_social_concern""]"
1176918490642407424,2019-09-25,The WHO says climate change is the greatest threat to our health but opportunity for increasing health and social equity. I can t help but worry about people taking advantage of disaster capitalism {@Naomi Klein@} {{USERNAME}} {{URL}},"[""news_&_social_concern"", ""science_&_technology""]"
1320724377470685185,2020-10-26,Petition to have Vin Scully commentate Game 6 and if necessary Game 7 so we can hear him if the Dodgers win. {{USERNAME}} {{USERNAME}} {{USERNAME}},"[""gaming"", ""sports""]"
1223817048448360449,2020-02-02,"I ve learnt to pay attention to these forecasts. Typical weather - there may be some tropical cyclones dumping rain in later Feb, over March. Normal really. Just wish there was some sprinkling to soften the ground up first... {{USERNAME}} {{URL}} ","[""news_&_social_concern""]"
1225888957067603969,2020-02-07,The nfl shop cancelled my {@Tyrann Mathieu@} jersey order even though I purchased it 30 SECONDS after they won the AFC championship n paid extra for fast shipping..now they’re sold out  I’m still heart broken about this.  I was about to give Aidan the best valentines gift of his life,"[""fashion_&_style"", ""sports""]"
1287927373812436993,2020-07-28,"Jamal Adams takes victory lap online, arrives in Seattle to report for training camp. Here s why #Seahawks made what for them is an unprecedented trade for the All-Pro safety. It only works if they re-sign Adams beyond 2021. They plan to: {{URL}} {@Tacoma News Tribune@} ","[""sports""]"
1254258103043846146,2020-04-26,Deepest sympathies are extended to the {@South Australia Police@} team and family of Det Supt Shanahan at this time.  RIP and thankyou for your service.,"[""news_&_social_concern""]"
1180842424672776192,2019-10-06,Cmon {@Twitter@} i already sent a request so please send me my archive immediately! I need to retieve my deleted #RSD entry tweets. N O W !,"[""news_&_social_concern""]"
1259361155254038529,2020-05-10,"Happy Mother’s Day to all super moms out there especially to my mother! You’re the best, ILY!❤️❤️  ILYMa from SB19xA Tin {@SB19 Official@} #SB19","[""diaries_&_daily_life"", ""family"", ""relationships""]"
1206326609336295432,2019-12-15,i was tagged by {{USERNAME}} height: 5 3 shoe size: 9.5 US  zodiac: ♋️  tattoos: 2  piercings: 1?  fav color: yellow and blue  fav food: sushi  favorite drink: vodka or rum   tag 4: {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},"[""diaries_&_daily_life""]"
1279745229306900480,2020-07-05,Sunday morning with {@The Oak Ridge Boys@} ! … Come Now Is The Time to Worship by The Oak Ridge Boys {{URL}},"[""celebrity_&_pop_culture"", ""music""]"
1201288034152538113,2019-12-01,Every time someone complains about the Christmas lights up till January add another month that they stay up. {{USERNAME}},"[""arts_&_culture"", ""diaries_&_daily_life""]"
1294811597827764225,2020-08-16,Major quantum computational breakthrough is shaking up physics and maths MIP*=RE  Two different descriptions of the same quantum phenomenon were expected to be mathematically equivalent but a new paper now shows that they aren’t... {{URL}} via {@The Conversation@},"[""learning_&_educational"", ""news_&_social_concern"", ""science_&_technology""]"
1249237336061292544,2020-04-12,I pray for the safety of those in Ogun and Lagos state right now. God protect and cleanse our country {@Nigeria Police Force@} has failed its citizens {@UNICEF@} #OgunUnrestMore  #ogunUnrest  #lagosunrest,"[""news_&_social_concern""]"
1371188661266579459,2021-03-14,Aj and the Queen was so beautiful thank you {@RuPaul@} I thought I couldn’t love you any more but momma you proved me wrong honey! ❤️,"[""celebrity_&_pop_culture"", ""film_tv_&_video""]"
1241695293793538051,2020-03-22,Happy Mothers Day to this wonderful gem  of a woman {{USERNAME}} love ya mommabear!,"[""diaries_&_daily_life"", ""family"", ""relationships""]"
1279595327042060289,2020-07-05,10-0 win over Georgia Stars Baseball Academy.  SP Christian Mansfield 5 IP 4 H 6 K’s! 3B {{USERNAME}} 2-2 with a 2B and a 3B with 4 RBI’s!  Dogs take the #3 seed and will play TN Select bright and early @ 9:00 am for the start of bracket play!,"[""sports""]"
1251722067155857409,2020-04-19," Hey, Dani. Do u remember that time watching {@Liquid Stranger@}  s set at {@Lost Lands Festival@} when u were stuck and couldnt move?.... No? .... yeah, me either.    Favorite set from the whole weekend!","[""music""]"
1234206490086510597,2020-03-01,"Already sold ot!!!! If I can t play this, I m not sure the con will be worth attending!  Nah, this sounds like fun but GaryCon is still going to be great.  Black Magic and Beignets: Disney Princesses in New Orleans {{USERNAME}} .con {{URL}} ##event #convention #boardgames","[""diaries_&_daily_life"", ""gaming""]"
1213912654873583616,2020-01-05,"Looking forward to this roundtable discussion of Philipp Stelzel s History after Hitler. A Transatlantic Enterprise. Comments by {{USERNAME}} , Donna Harsch and others: {{URL}} ","[""arts_&_culture"", ""learning_&_educational""]"
1229183236066172929,2020-02-16,". {@Andrew Yang@} is just the beginning of tech’s breakthrough into politics. Data, software, and the internet are coming for these outdated boomer-drenched archaic systems and we’re going to take em down ","[""news_&_social_concern"", ""science_&_technology""]"
1241665911720984580,2020-03-22,"#Finland s allowing the flow of tourists into #Lapland. Main road north so full, speed was down to 60kph. Why are many hotels & restaurants still open {@Finnish Government@} , {@Finnish Embassy UK@} , {@THL@} , {@Finnish Institute for Health and Welfare THL@} ? Idiotic to close state facilities and not close for for-profits.","[""business_&_entrepreneurs"", ""fitness_&_health"", ""news_&_social_concern""]"
1178184250337583104,2019-09-29,Shout out to the {@Richmond FC@} social media & comms teams. You must be exhausted. The job you’ve done - not just this week but this year - has been fantastic  #gotiges,"[""diaries_&_daily_life"", ""sports""]"
1211647784043999232,2019-12-30,Keep the party going or wake up early? {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Warren Barton@} {{USERNAME}} {@Premier League USA@} {@NBC Sports Soccer@} Either way New Year s Day will be a Black N White Affair️ #NUFC v #LCFC 8am {{USERNAME}} ⚽️See you there!,"[""sports""]"
1282157177168433153,2020-07-12,naya rivera: stop doing the bare minimum - Sign the Petition! {{URL}} via {{USERNAME}},"[""celebrity_&_pop_culture"", ""news_&_social_concern""]"
1287477392244645890,2020-07-26,Also: our vegan chef {{USERNAME}} is selling the meal she made on live today which is... vegan jambalaya   She’s doing local deliveries in Indy until 8pm. Contact her on IG for more details! {{URL}} Don’t forget to donate! Enter “Mysterie” in the box!,"[""arts_&_culture"", ""business_&_entrepreneurs"", ""food_&_dining""]"
1393747945380630528,2021-05-16,"The biggest thing that happens in Bonifay, Florida is The Northwest Florida Championship Prorodeo. It s a PRCA rodeo. {{USERNAME}} Its 3 nights. I ve grown up around the rodeo in Bonifay all of my life. {{USERNAME}} ","[""sports""]"
1431856130947358723,2021-08-29,#MorbexFinance #Morbex #BEX #technology #bitcoin #BNB #fintech {{USERNAME}} This project undoubtedly achieve great success.because it has a huge potential and vision for the future. so everybody Part on this project.and working at home is the right choice now.,"[""business_&_entrepreneurs"", ""other_hobbies""]"
1254469547601657861,2020-04-26,"Overall I thought the {@Atlanta Falcons@} draft was a B. Couple of steals, good amount of reaches. What I’ve come to expect every year. Let’s hope this class brings back 2016 vibes! Rise Up!","[""sports""]"
1249486888366419968,2020-04-12,Easter dinner for us was Salisbury steaks with mushroom gravy & a side of {@michael symon@} ’s Lizzie’s Pasta  #symondinners #homemadefood #easterdinner {{URL}},"[""food_&_dining""]"
1239219193729503234,2020-03-15,"A Germantown Hills church attended by a Woodford County man who tested positive for COVID-19 on Friday is closed until further notice, via our #publicradio partners at {{USERNAME}} . {{URL}} ","[""news_&_social_concern""]"
1286930797811957763,2020-07-25,"Kase 1hunnid ( {{USERNAME}} ) F/ Snoop Dogg, Rick Ross & YD -  I Luv My Dawgs  {{URL}} via {{USERNAME}} ","[""celebrity_&_pop_culture"", ""music""]"
1322265964025700352,2020-10-30,"Sister in-law is in Texas no more than 20 minutes and she labels all Trump supporters as rednecks and then says...”well except you and my sister”. Me-“that’s the most ignorant statement, let me guess {{USERNAME}} is racist too”. Her- “yes”.","[""diaries_&_daily_life"", ""news_&_social_concern""]"
1177039140098936832,2019-09-26,Greta Thunberg wins  alternative Nobel Prize  for climate change activism {{URL}} via {@CBS News@},"[""news_&_social_concern"", ""science_&_technology""]"
